graph_name,total_depth,mean_depth,relative_asymmetry
101935,10.0,0.8333333333333334,-0.030303030303030297
39261,21.0,2.1,0.24444444444444446
15971,17.0,1.8888888888888888,0.2222222222222222
23863,20.0,1.8181818181818181,0.16363636363636364
31485,13.0,1.4444444444444444,0.1111111111111111
97528,17.0,1.8888888888888888,0.2222222222222222
26432,14.0,1.5555555555555556,0.1388888888888889
59695,10.0,2.0,0.5
21191,17.0,1.8888888888888888,0.2222222222222222
94759,8.0,1.0,0.0
108048,6.0,0.75,-0.07142857142857142
60529,20.0,2.0,0.2222222222222222
55082,9.0,1.125,0.03571428571428571
15188,17.0,2.125,0.32142857142857145
95462,6.0,0.4,-0.08571428571428572
40669,22.0,2.0,0.2
50747,16.0,2.6666666666666665,0.6666666666666666
109579,11.0,1.375,0.10714285714285714
136685,14.0,1.4,0.08888888888888886
104498,23.0,1.9166666666666667,0.16666666666666669
107956,11.0,1.1,0.02222222222222224
28986,20.0,2.857142857142857,0.6190476190476191
27556,16.0,2.0,0.2857142857142857
152853,21.0,3.0,0.6666666666666666
71356,9.0,1.5,0.2
56122,15.0,1.6666666666666667,0.16666666666666669
70592,9.0,1.2857142857142858,0.09523809523809527
44783,13.0,1.625,0.17857142857142858
13024,-2.0,-0.3333333333333333,-0.5333333333333333
24064,28.0,2.8,0.39999999999999997
22210,-4.0,-0.4444444444444444,-0.3611111111111111
52429,9.0,0.75,-0.045454545454545456
61077,13.0,1.4444444444444444,0.1111111111111111
107088,-2.0,-0.2,-0.26666666666666666
51432,8.0,1.6,0.30000000000000004
48548,10.0,1.1111111111111112,0.02777777777777779
70407,8.0,0.5714285714285714,-0.06593406593406594
36464,14.0,2.0,0.3333333333333333
108099,9.0,0.75,-0.045454545454545456
12538,27.0,3.0,0.5
135463,18.0,2.25,0.35714285714285715
49611,21.0,2.3333333333333335,0.33333333333333337
46048,13.0,1.8571428571428572,0.28571428571428575
36322,15.0,1.875,0.25
97254,11.0,1.8333333333333333,0.3333333333333333
52752,11.0,1.1,0.02222222222222224
41476,13.0,1.3,0.06666666666666668
57010,18.0,2.5714285714285716,0.5238095238095238
59602,24.0,2.0,0.18181818181818182
137116,23.0,2.090909090909091,0.21818181818181817
36000,9.0,1.125,0.03571428571428571
66810,13.0,1.4444444444444444,0.1111111111111111
66696,-3.0,-0.375,-0.39285714285714285
30186,13.0,1.4444444444444444,0.1111111111111111
106584,26.0,2.0,0.16666666666666666
16992,7.0,0.875,-0.03571428571428571
60553,9.0,2.25,0.8333333333333334
101364,4.0,0.8,-0.09999999999999998
25518,23.0,2.5555555555555554,0.38888888888888884
60789,16.0,1.6,0.13333333333333336
144002,0.0,0.0,-0.2857142857142857
11879,14.0,2.3333333333333335,0.5333333333333334
55601,-1.0,-0.1,-0.24444444444444446
8521,11.0,1.1,0.02222222222222224
30153,14.0,1.75,0.21428571428571427
68538,4.0,0.8,-0.09999999999999998
36382,12.0,1.2,0.04444444444444443
44680,14.0,1.75,0.21428571428571427
95592,18.0,1.6363636363636365,0.1272727272727273
139325,16.0,2.0,0.2857142857142857
55897,26.0,2.0,0.16666666666666666
11890,20.0,2.857142857142857,0.6190476190476191
100359,22.0,2.0,0.2
66713,16.0,2.6666666666666665,0.6666666666666666
99804,12.0,1.5,0.14285714285714285
17034,13.0,1.1818181818181819,0.036363636363636376
11259,17.0,2.125,0.32142857142857145
135471,18.0,2.25,0.35714285714285715
34006,13.0,2.1666666666666665,0.4666666666666666
57885,12.0,1.5,0.14285714285714285
50564,8.0,0.8888888888888888,-0.02777777777777779
22707,16.0,2.2857142857142856,0.42857142857142855
104689,26.0,2.1666666666666665,0.2121212121212121
154943,17.0,1.1333333333333333,0.019047619047619042
157836,20.0,2.5,0.42857142857142855
70507,5.0,0.4166666666666667,-0.10606060606060605
138102,24.0,2.4,0.3111111111111111
100916,5.0,0.625,-0.10714285714285714
36235,13.0,1.625,0.17857142857142858
39108,38.0,3.8,0.6222222222222222
56165,12.0,2.4,0.7
60799,16.0,1.6,0.13333333333333336
58872,27.0,2.25,0.22727272727272727
14051,33.0,3.3,0.5111111111111111
35401,22.0,2.75,0.5
10335,16.0,2.6666666666666665,0.6666666666666666
